id	text	labels	labels_phrases	original_text
780	La pizza es deliciosa y el propietario es uno de los más agradables de Nueva York.	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""pizza"")', '(SERVICE#GENERAL, POSITIVE, ""propietario"")']"	The pizza is delicious and the proprietor is one of the nicest in NYC.
781	He estado muchas veces y nunca me ha decepcionado.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I've been many time and have never been disappointed.
782	Incluso lo sacan bien (para los que están a dieta), ni demasiado ni demasiado poco.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""NULL"")']"	They even scoop it out nice (for those on a diet) not too much not to little.
783	¡¡¡Los quesos crema son de otro mundo y me encanta ese café!!!	['(FOOD#QUALITY, POSITIVE)', '(DRINKS#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""quesos cremosos"")', '(DRINKS#QUALITY, POSITIVE, ""café"")']"	The cream cheeses are out of this world and I love that coffee!!
784	Un poco abarrotado, ¡pero mueven la cola muy rápido!	['(SERVICE#GENERAL, POSITIVE)', '(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""NULL"")', '(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""NULL"")']"	A little crowded but they move that line really fast!
785	Es un poco caro, pero es perfecto para un domingo por la mañana.	['(RESTAURANT#PRICES, NEGATIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#PRICES, NEGATIVE, ""NULL"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	A little pricey but it really hits the spot on a Sunday morning!
786	Los panecillos están bien, pero no pidas nada especial.	['(FOOD#QUALITY, NEUTRAL)', '(SERVICE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, NEUTRAL, ""Bagels"")', '(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	Bagels are ok, but be sure not to make any special requests!
787	Pedí un sándwich de queso abierto y el encargado me dijo que me fuera a otra parte.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""director"")']"	I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!
788	Asegúrese de no conseguir nada más que bagels! ..	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""panecillos"")']"	Be sure not to get anything other than bagels!..
789	¡las hamburguesas de pavo dan miedo!	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""hamburguesas de pavo"")']"	the turkey burgers are scary!
790	La peor excusa para comida japonesa que he encontrado.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Comida japonesa"")']"	The worst excuse for Japanese food I've ever encountered.
791	La sopa para el udon era salsa de soja y agua.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""sopa para el udon"")']"	The soup for the udon was soy sauce and water.
792	¡El sushi era horrible!	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""sushi"")']"	The sushi was awful!
793	El arroz era de mala calidad y estaba tan mal cocido que estaba duro.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""arroz"")']"	The rice was poor quality and was cooked so badly it was hard.
794	Además, el arroz no tenía ningún condimento, por lo que el sushi estaba soso y asqueroso.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""arroz"")', '(FOOD#QUALITY, NEGATIVE, ""sushi"")']"	Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.
795	El pescado era adecuado, pero cortado inexpertamente.	['(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""pescado"")']"	The fish was adequate, but inexpertly sliced.
796	Es obvio que nadie en el restaurante tiene ni idea ni experiencia con la cocina japonesa.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Cocina japonesa"")']"	It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.
797	Servicio bueno y rápido.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""servicio"")']"	Good, fast service.
798	Lo recomiendo encarecidamente.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I would highly recommend.
799	La comida es estupenda y barata.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Alimentación"")', '(FOOD#PRICES, POSITIVE, ""Alimentación"")']"	Food is great and inexpensive.
800	La ubicación es perfecta.	['(LOCATION#GENERAL, POSITIVE)']	"['(LOCATION#GENERAL, POSITIVE, ""ubicación"")']"	The location is perfect.
801	Pruébelo y disfrute.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Give it a try and enjoy.
802	Bueno, este lugar es tan gueto que ni siquiera tiene gracia.	['(AMBIENCE#GENERAL, NEGATIVE)']	"['(AMBIENCE#GENERAL, NEGATIVE, ""lugar"")']"	Well, this place is so Ghetto its not even funny.
803	Si te gusta tu música a todo volumen y el sistema no es tan grande y si quieres pagar al menos 100 dólares botella mínimo, entonces te encantará aquí.	['(DRINKS#PRICES, NEGATIVE)', '(AMBIENCE#GENERAL, NEGATIVE)']	"['(DRINKS#PRICES, NEGATIVE, ""botella mínima"")', '(AMBIENCE#GENERAL, NEGATIVE, ""música"")']"	If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.
804	NUNCA volvería allí.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Would NEVER go back there.
805	Pizza Awsome especialmente la rebanada Margheritta.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Pizza"")', '(FOOD#QUALITY, POSITIVE, ""Rodaja Margheritta"")']"	Awsome Pizza especially the Margheritta slice.
806	Siempre ocupada pero de rápido movimiento.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""NULL"")']"	Always busy but fast moving.
807	Gran ambiente y merece la pena.	['(AMBIENCE#GENERAL, POSITIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""atmósfera"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Great atmoshere and worth every bit.
808	Abierto hasta tarde (bueno, tan tarde como he llegado yo y soy una persona nocturna)	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""NULL"")']"	Open late (well as late as I ever got there and I'm a night person)
809	Winnie y su personal son el mejor equipo que puedes encontrar a tu servicio.	['(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""personal"")', '(SERVICE#GENERAL, POSITIVE, ""Winnie"")']"	Winnie and her staff are the best crew you can find serving you.
810	La comida es fiable y el precio moderado.	['(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#PRICES, NEUTRAL)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(RESTAURANT#PRICES, NEUTRAL, ""NULL"")']"	The food is reliable and the price is moderate.
811	¿Qué más se puede pedir?	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	What more can you ask for?
812	Si busca auténtica comida tailandesa, no busque más allá de Toons.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Comida tailandesa"")']"	For authentic Thai food, look no further than Toons.
813	Prueba el Pad Thai, o prueba cualquier cosa del menú de aperitivos... todos están deliciosos.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Pad Thai"")', '(FOOD#QUALITY, POSITIVE, ""menú de aperitivos"")']"	Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.
814	Todo en este restaurante era especial.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""restaurante"")']"	Everything about this restaurant was special.
815	El servicio fue atento, pero discreto.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""servicio"")']"	The service was attentive, yet discreet.
816	Los sabores robustos y sutiles.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""NULL"")']"	The flavors robust and subtle.
817	El brioche y las piruletas como recuerdos de la fiesta son un toque bonito y dulce para una comida memorable.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""brioche y piruletas"")']"	The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.
818	Estoy ahorrando para mi próxima visita.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I'm saving up for my next visit.
819	El lugar era tranquilo y encantador.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""lugar"")']"	The place was quiet and delightful.
820	El servicio era bueno y la comida es maravillosa.	['(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Servicio"")', '(FOOD#QUALITY, POSITIVE, ""alimentos"")']"	Service was good and food is wonderful.
821	No probé el caviar pero sí su ensalada de salmón y cangrejo (todas están buenas)	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""salmón"")', '(FOOD#QUALITY, POSITIVE, ""ensalada de cangrejo"")']"	I did not try the caviar but I tried their salmon and crab salad (they are all good)  
822	Sin duda, es un buen lugar para tomar un tentempié y charlar.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""spot"")']"	It is definitely a good spot for snacks and chat.
823	Como hipster jubilado, puedo decir con cierto grado de certeza que desde hace un año Lucky Strike es el mejor local nocturno de la ciudad.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Lucky Strike"")']"	As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.
824	Los camareros son agradables, divertidos y, en su mayoría, guapísimos (en el maravilloso sentido del embellecimiento estético, no en el sentido de que ella es más guapa que yo).	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""personal de servicio"")']"	The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).
825	La comida es deliciosa, especialmente los mejillones en salsa de tomate picante y las crujientes patatas fritas.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(FOOD#QUALITY, POSITIVE, ""mejillones en salsa de tomate picante"")', '(FOOD#QUALITY, POSITIVE, ""patatas fritas"")']"	The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.
826	Pero lo mejor de LS es el ambiente nocturno, deliciosamente libre de los BT.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""ambiente nocturno"")']"	But the best part about LS is the late night atmosphere, delightfully free of the BTs.
827	Puedes tomarte un delicioso martini en copa (son 2 copas y media) por 8,50 $ (recomiendo el Vanilla Shanty, ¡mmmm!) en un ambiente hogareño y con buena música.	['(DRINKS#QUALITY, POSITIVE)', '(DRINKS#STYLE_OPTIONS, POSITIVE)', '(DRINKS#PRICES, POSITIVE)', '(DRINKS#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""martini"")', '(DRINKS#STYLE_OPTIONS, POSITIVE, ""martini"")', '(DRINKS#PRICES, POSITIVE, ""martini"")', '(DRINKS#QUALITY, POSITIVE, ""Cabaña de vainilla"")', '(AMBIENCE#GENERAL, POSITIVE, ""ajuste"")', '(AMBIENCE#GENERAL, POSITIVE, ""música"")']"	You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.
828	La DJ de los sábados por la noche tiene muy buen gusto musical y, además, acepta peticiones.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""DJ interna"")']"	The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.
829	No puedes equivocarte con este sitio.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lugar"")']"	You can't go wrong with this place.
830	Suan es un lugar estupendo al que suelo llevar a mis amigos (compañeros de clase).	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Suan"")']"	Suan is a great place that I often take my friends (classmates) too.
831	Su ubicación es buena y el hecho de que el Hutner College esté cerca y sus precios sean muy razonables, hace que los estudiantes vuelvan a Suan una y otra vez.	['(LOCATION#GENERAL, POSITIVE)', '(RESTAURANT#PRICES, POSITIVE)']	"['(LOCATION#GENERAL, POSITIVE, ""ubicación"")', '(RESTAURANT#PRICES, POSITIVE, ""Suan"")']"	Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.
832	Me ENCANTA su comida tailandesa	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Tailandés"")']"	I LOVE their Thai
833	¡fideos con camarones y pollo y jugo de coco es el MUST!	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""fideos con gambas y pollo y zumo de coco"")']"	noodles with shrimp and chicken and coconut juice is the MUST!
834	¡Volveré a Suan pronto!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Suan"")']"	I will go back to Suan soon!
835	En verano, se puede comer en una terraza (otra gran característica de Suan).	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""terraza"")']"	In summer-eat outside on a terrace (another great feature of Suan)!!!
836	No puedo imaginar un personal más amable trabajando en un restaurante.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""personal"")']"	I cannot imagine a friendlier staff working in a restaurant.
837	No puedo imaginar mejor comida india en toda la ciudad.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Comida india"")']"	I cannot imagine better Indian food in all of the city.
838	No puedo imaginar que no te apresures a comer allí.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I cannot imagine you not rushing out to eat there.
839	En el transcurso de los últimos 3 meses, el chef y el personal cambiaron y no fue para mejor.	['(FOOD#QUALITY, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""chef"")', '(SERVICE#GENERAL, NEGATIVE, ""personal"")']"	During the course of the past 3 months, the chef and staff changed and it was not for the better.
840	Ojalá volvieran a ser como antes.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	I wish they would change back to what it was before.
841	La comida ahora es inconsistente.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""alimentos"")']"	The food now is inconsistent.
842	Este es el tipo de lugar al que te gustaría llevar a todos tus amigos y seguir guardando el secreto.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""lugar"")']"	This is the kind of place you'd like to take all your friends to and still keep a secret.
843	El ambiente es informal y romántico.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""ajuste"")']"	The setting is casual and romantic.
844	Los precios son muy buenos.	['(RESTAURANT#PRICES, POSITIVE)']	"['(RESTAURANT#PRICES, POSITIVE, ""NULL"")']"	Prices are very good.
845	La comida es excelente.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")']"	The food is excellent! 
846	si eres atrevido, prueba el vinagre balsámico sobre helado, ¡es maravilloso!	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""vinagre balsámico sobre helado"")']"	if you're daring, try the balsamic vinegar over icecream, it's wonderful!
847	No pidas las hamburguesas Go Go, digan lo que digan las críticas.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Hamburguesas Go Go"")']"	Do not get the Go Go Hamburgers, no matter what the reviews say.
848	Eran un timo (8,95 $ por cuatro pequeñas hamburguesas de carne en panecillos al vapor) y no merecía la pena probarlos.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#STYLE_OPTIONS, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""NULL"")', '(FOOD#PRICES, NEGATIVE, ""NULL"")']"	They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.
849	El resto del dim sum, aunque caro para los estándares de Chinatown, merece la pena.	['(FOOD#PRICES, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#PRICES, NEGATIVE, ""dim sum"")', '(FOOD#QUALITY, POSITIVE, ""dim sum"")']"	The rest of the dim sum, though pricey by Chinatown standards, is worth it.
850	Recién cocido al vapor para llevarlo caliente a la mesa.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""NULL"")']"	Steamed fresh so brought hot hot hot to your table.
851	La espera aquí es larga para el dim sum, pero si no te gusta compartir mesa o si el típico ambiente estridente del dim sum no es lo tuyo, esta es una elegante (para Chinatown) alternativa.	['(SERVICE#GENERAL, NEGATIVE)', '(AMBIENCE#GENERAL, NEGATIVE)', '(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""espere"")', '(AMBIENCE#GENERAL, NEGATIVE, ""atmósfera"")', '(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""NULL"")']"	The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.
852	Algunos consejos: evita el pastel de nabo, los bollos de cerdo asado y las natillas de huevo.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""pastel de nabo"")', '(FOOD#QUALITY, NEGATIVE, ""bollos de cerdo asado"")', '(FOOD#QUALITY, NEGATIVE, ""natillas de huevo"")']"	A few tips: skip the turnip cake, roast pork buns and egg custards.
853	Están sobrevalorados y se pueden conseguir mejores a la vuelta de la esquina:	['(FOOD#PRICES, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#PRICES, NEGATIVE, ""NULL"")', '(FOOD#QUALITY, NEGATIVE, ""NULL"")']"	These are overpriced and you can get better just around the corner:
854	Me sorprendió gratamente.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I was pleasantly suprised.
855	La comida era excepcional.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")']"	The food was exceptional.
856	Opté por uno de los especiales, el jarrete de cordero estofado al vino tinto, que estaba excelente.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""jarrete de cordero estofado al vino tinto"")']"	I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.
857	El servicio fue amable y el ambiente informal.	['(SERVICE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, NEUTRAL)']	"['(SERVICE#GENERAL, POSITIVE, ""servicio"")', '(AMBIENCE#GENERAL, NEUTRAL, ""atmósfera"")']"	The service was friendly and the atmosphere was casual.
858	El restaurante es un poco ruidoso pero eso es algo que se puede pasar por alto una vez que te sientas y disfrutas de una gran comida	['(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, NEUTRAL)']	"['(FOOD#QUALITY, POSITIVE, ""comida"")', '(AMBIENCE#GENERAL, NEUTRAL, ""restaurante"")']"	The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal
859	este pequeño local tiene una bonita decoración interior y precios asequibles de ciudad.	['(AMBIENCE#GENERAL, POSITIVE)', '(RESTAURANT#PRICES, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""decoración interior"")', '(RESTAURANT#PRICES, POSITIVE, ""lugar"")']"	this little place has a cute interior decor and affordable city prices.
860	el pollo pad se ew estaba delicioso, sin embargo el pad thai estaba demasiado aceitoso.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""pollo pad se ew"")', '(FOOD#QUALITY, NEGATIVE, ""pad thai"")']"	the pad se ew chicken was delicious, however the pad thai was far too oily.
861	He comido en Ginger House varias veces, y siempre es bueno.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Casa Ginger"")']"	Have eaten at Ginger House several times, and it's always good.
862	¡Las albóndigas fritas son GENIALES!	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""albóndigas fritas"")']"	The fried dumplings are GREAT!
863	¡Por fin un restaurante chino de confianza!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Restaurante chino"")']"	Finally a reliable Chinese restaurant!
864	A este lugar le iría mucho mejor si lo dirigiera un grupo que realmente entendiera el servicio al cliente.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""atención al cliente"")']"	This place would be so much better served by being run by a group that actually understands customer service.
865	Lo único que se puede hacer aquí es entrar y comer... pero planear un evento, especialmente uno pequeño e íntimo, olvídalo.	['(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""NULL"")']"	The only thing you can do here is walk in and eat .. but planning an event, especially a small, intimate one, forget about it.
866	No son nada serviciales y te darán largas, de modo que cuando llegue la fecha del evento no sólo te arrepentirás de haber elegido este lugar, sino que te volverás hostil.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!
867	Nadie en este restaurante dará respuestas firmes sobre nada y, al final, ni una sola persona asume la responsabilidad de nada.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.
868	Terrible, terrible gestión - merece ser cerrado.	['(SERVICE#GENERAL, NEGATIVE)', '(RESTAURANT#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""gestión"")', '(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Terrible, terrible management - deserves to be shut-down.
869	Nunca deja de gustar.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Never fails to please.
870	deliciosos bagels, especialmente recién salidos del horno.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""panecillos"")']"	delicious bagels, especially when right out of the oven.
871	Las cremas para untar y los aderezos son estupendos, aunque un poco caros.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Difunde"")', '(FOOD#QUALITY, POSITIVE, ""coberturas"")', '(FOOD#PRICES, NEGATIVE, ""Difunde"")', '(FOOD#PRICES, NEGATIVE, ""coberturas"")']"	Spreads and toppings are great - though a bit pricey.
872	El servicio es rápido y amable.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Servicio"")']"	Service is fast and friendly.
873	El único inconveniente es que no tuestan el panecillo y no preparan huevos para el panecillo.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.
874	Pero eso es muy perdonable.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""NULL"")']"	But that is highly forgivable.
875	He estado allí, he hecho eso, y Nueva York, no es para tanto.	['(RESTAURANT#GENERAL, NEUTRAL)']	"['(RESTAURANT#GENERAL, NEUTRAL, ""NULL"")']"	Been there, done that, and New York, it's not that big a deal.
876	La comida es decente en el mejor de los casos, y el ambiente, bueno, es cuestión de opiniones, algunos pueden considerarlo algo dulce, a mí me pareció simplemente molesto.	['(FOOD#QUALITY, NEGATIVE)', '(AMBIENCE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""alimentos"")', '(AMBIENCE#GENERAL, NEGATIVE, ""ambiente"")']"	The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.
877	Si las celebridades le hacen sudar la gota gorda, le encantará, pero si es como la mayoría por estos lares, se limitará a bostezar y preguntarse a qué viene tanto bombo y platillo.	['(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""NULL"")']"	If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.
878	Rao es un buen restaurante, pero no es nada especial.	['(RESTAURANT#GENERAL, NEUTRAL)']	"['(RESTAURANT#GENERAL, NEUTRAL, ""Rao"")']"	Rao is a good restaurant, but it's nothing special.
879	Pero después de anoche, Spice Grill es el único lugar donde comeré cocina india.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""cocina india"")']"	But after last night, Spice Grill is the only place I'm eating indian cuisine.
880	Debes probar los aperitivos de gambas.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""aperitivos de gambas"")']"	You must try the shrimp appetizers.
881	Incluso mi amigo indio no podía creer lo bueno y sabroso que estaba todo.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""NULL"")']"	Even my Indian friend couldn't believe how good and tasty everything was.
